,user_id,item_id,time
5201,18980,16725,0.9840591441605948
262,18958,36138,0.984122683404247
23284,18936,91022,0.9842066552142176
688,18881,100191,0.9841695268305948
5788,18870,104148,0.9840625175181796
3043,18848,73470,0.9842296927166622
15419,18837,37286,0.9842016106345935
23233,18815,84036,0.9841050147578054
18851,18793,45458,0.9840484266370016
533,18749,72628,0.9841181246083038
1608,18738,115367,0.9842184237970469
26499,18727,77483,0.9842262354509871
160,18716,21918,0.9842146939878004
6779,18705,7472,0.984219520280212
4784,18694,82439,0.9842252241376882
22247,18661,60558,0.9842244077687496
18567,18650,5507,0.9840958763466182
10456,18639,63379,0.9841480993540632
11210,18628,46820,0.984117767525754
21642,18617,88994,0.9840996048940892
903,18573,12224,0.9841384669576528
14822,18562,71564,0.9841673982148306
20117,18551,114144,0.9841920432196366
11148,18540,37067,0.9841696769819144
23599,18529,17551,0.98411282199553
22734,18518,10990,0.98412679237712
1209,18507,53617,0.9842065643663604
2206,18496,81098,0.9842226021675884
16514,18474,78500,0.9842089478608349
14039,18441,84504,0.984160766321258
10936,18430,12316,0.9842158175991448
15008,18375,98451,0.9842258140178718
16349,18353,52470,0.9841766066545744
13618,18342,18382,0.9840577019508624
16188,18309,28456,0.9842233617566164
12829,18298,29860,0.9842240304977872
11057,18276,25356,0.9842164560576964
25478,18265,50548,0.9841183637148168
13721,18232,33103,0.9842250045887
7151,18188,64212,0.9841670733075636
904,18177,12579,0.9841009909547987
3551,18100,20209,0.9842205397950534
16531,18089,80524,0.98421539301159
9878,18067,101962,0.9842292668673316
7388,18045,101962,0.9841085761199836
5440,18023,51459,0.9842230280169191
23942,18001,74103,0.9841994132520486
21614,17990,85120,0.9841745543762456
10892,17968,6660,0.9842148529715504
6087,17957,28935,0.9841313745159151
12092,17935,53046,0.9842266909520484
24877,17924,90681,0.9842297722085372
17214,17913,58582,0.9842104373871596
13857,17902,55841,0.984197593771354
24633,17880,53424,0.9840925988839936
21415,17858,55523,0.9842081933189104
18998,17836,67922,0.9840959779195696
17742,17825,10306,0.9841713488348413
21845,17781,2332,0.9842139955948984
26979,17770,21376,0.9842265937953124
7682,17748,24087,0.9840992919736924
1101,17737,39039,0.9841884768103552
22813,17704,20622,0.9842019910599956
21065,17693,8830,0.9841454893708336
17747,17682,10977,0.9841166868147868
14632,17660,43048,0.9841744818241374
19212,17638,101045,0.9842265963188641
25195,17627,10452,0.9842243169208924
2197,17605,80079,0.9842297576981156
11745,17594,4780,0.9841163568604164
6318,17561,63530,0.9841956645161651
4280,17550,9650,0.9842250108975791
27144,17539,47379,0.9842217548851429
27579,17528,108218,0.9841997204944544
26449,17517,69749,0.9840740514107116
22870,17495,27933,0.984229191160784
23089,17484,59616,0.9841733701996629
24779,17440,75093,0.9842274921796776
7418,17429,106039,0.984140148904786
21937,17407,12721,0.984146979528046
21751,17352,105698,0.9842212766721171
7433,17330,109615,0.9842269963017908
12959,17319,47752,0.9842068974751701
18084,17308,57956,0.9841693034962792
3011,17297,69185,0.9842267565643898
27405,17286,82997,0.9841178438631896
3388,17264,2359,0.9841692189573013
9119,17253,111819,0.9841456559252384
7385,17242,101729,0.9841495308387012
13929,17220,67134,0.9841988334660712
6383,17209,72776,0.9842078046919658
7205,17198,72661,0.9842253326504063
303,17176,42112,0.9840958990585824
16348,17165,52300,0.9842015178940728
24889,17154,92882,0.9841968745591512
20195,17132,6418,0.9840695809390738
26123,17099,19963,0.9841581986075174
25485,17077,51623,0.9841997299577728
1040,17066,30123,0.984102072927542
7154,17055,64814,0.9841596288303796
11334,17044,67835,0.984168521826175
15011,17033,98683,0.9840893800939434
12096,17011,53992,0.9842280625023364
24347,17000,11517,0.9842018737148468
16512,16989,78333,0.9841142705141414
14015,16978,80805,0.9841200507090532
318,16923,43551,0.9842068085199766
17302,16912,70767,0.9841737468397376
20128,16901,116522,0.9842085226423924
8964,16890,91002,0.984227600061508
4942,16868,102154,0.9842120000964804
8461,16857,18253,0.9842187039112732
3196,16846,95853,0.9841720888663442
8095,16835,90498,0.9842084873126704
6042,16824,22169,0.984097837146202
4198,16813,688,0.9840787717139564
17784,16802,15692,0.9840857430252176
12826,16791,29538,0.984140032190525
2900,16780,51248,0.9842099648521248
21667,16758,92684,0.9841564119329932
16461,16747,70092,0.9841302881269568
13817,16736,49939,0.984114670497068
22001,16725,21376,0.9842068406952592
619,16703,89816,0.9841841192676508
21375,16692,50504,0.9842086671157207
27220,16670,57431,0.9842235529156492
10232,16659,28795,0.9842261988594888
5136,16615,7820,0.9841110384754452
11126,16604,34451,0.9841599663554046
15772,16593,88237,0.9842188035915609
6408,16560,77022,0.9841714926772815
9534,16549,48638,0.9842186900317396
20133,16538,117114,0.9841128163175388
7209,16505,74078,0.9841705886149252
11327,16494,65907,0.9842071208094856
10253,16472,32518,0.984099881853876
1558,16461,109914,0.984229670004698
23393,16439,108663,0.9841764962491922
10906,16384,9058,0.9842144037793678
18122,16340,63410,0.9842223870348156
22709,16296,8150,0.9842273464445734
19244,16252,106346,0.9842256070866416
7622,16241,15410,0.9841983861665524
8881,16230,80195,0.9841465927937652
15963,16219,116530,0.9842065504868268
4996,16208,109852,0.9840580823762642
10012,16197,1805,0.9841713488348413
3029,16186,71687,0.9842235781511651
13244,16175,89320,0.984161243903396
16444,16164,68248,0.9841315707220512
7954,16153,66577,0.9842234027643296
13052,16142,61277,0.9842131375873586
2432,16131,110687,0.9841569582819121
18420,16120,106181,0.9841504727543314
26812,16109,595,0.9842053536924862
4048,15999,97239,0.9841181788646628
24626,15988,51995,0.9841120542049594
21541,15977,74926,0.9842252664071772
1126,15933,42754,0.9841676966248056
23332,15911,99143,0.9841752559235868
6885,15867,21573,0.984144384686126
650,15845,94492,0.9841980782932588
25890,15812,109331,0.9842266966300396
27026,15801,27816,0.9842173115416848
22926,15790,35824,0.9840896810274704
5230,15779,21351,0.9840882836107786
25615,15757,72164,0.9841549482730724
7238,15746,78695,0.9842098083919264
4455,15735,29737,0.9840631477751888
20148,15724,1291,0.9842205278081834
15319,15702,22723,0.98422875143192
3312,15691,109835,0.9842137930798835
19097,15680,83075,0.9842091163079036
11840,15647,17303,0.984209107475473
15831,15636,98814,0.9841962266372812
10790,15581,111166,0.984195192612018
17726,15559,7882,0.9841659850259412
2022,15548,56712,0.9842176055354448
4907,15537,97384,0.9842093964221298
27082,15526,37411,0.9841866245234896
17382,15504,80137,0.9841748370140232
7301,15493,90389,0.9842109767963116
4506,15482,39070,0.9842246853594242
26746,15471,109516,0.9841964707908972
11087,15460,29411,0.9842262903382341
20749,15449,83389,0.9841515824861422
10378,15438,51993,0.9841539874308052
4028,15427,93157,0.9842138612157764
24245,15416,1067,0.9841761164546784
10570,15405,80574,0.9841946809619336
26030,15394,9219,0.9842132820606869
14871,15383,79157,0.9841000963557608
812,15372,1716,0.9842030389647924
15132,15350,114886,0.9842295614919796
6123,15328,32198,0.9842139583725126
21830,15317,800,0.9841949661232632
4173,15284,114334,0.9840639881178674
23560,15262,12000,0.9841766350445296
1104,15218,39294,0.9841595013910244
16536,15185,80753,0.9840739227095804
9822,15174,92706,0.9842131312784796
12125,15163,57827,0.9842025853563944
20504,15141,46908,0.9842046193389742
25612,15086,71653,0.9841747385955114
16643,15075,97488,0.9841442654483136
24450,15042,27224,0.9842288725623962
22463,15020,93128,0.9842285098018554
27545,14987,103384,0.9841736244474856
2071,14976,63738,0.9842053940693116
569,14954,79221,0.9842286839269151
26401,14921,62073,0.984209944663712
24374,14910,15547,0.9842017084222175
24081,14899,95842,0.9840858710954606
26076,14800,13530,0.9842301494794996
16118,14778,19570,0.9841961439909668
12204,14745,67555,0.984074158030766
14712,14723,57491,0.9842124776786184
16421,14701,63606,0.9842263086339829
19973,14690,90331,0.9841637605152168
8358,14668,5572,0.9841200753136812
18780,14657,34475,0.9840848332848702
3581,14646,23122,0.9840641256514292
22193,14635,52601,0.9841159265948708
915,14624,13845,0.9841300534366592
3258,14602,104055,0.9842067410149716
6315,14591,62958,0.9841967647846572
1519,14580,102621,0.984165039324984
17129,14569,45982,0.9842157576647946
24472,14547,31450,0.98417302005688
25520,14437,57018,0.984229607546796
9027,14404,99429,0.9841632072265312
23382,14393,107404,0.984206272896152
21435,14360,58712,0.9842041720394552
12284,14338,78512,0.9840648208898914
5061,14316,117646,0.9841552845363214
14181,14305,102575,0.984195339608898
2576,14283,9066,0.9842253206635364
11574,14272,103882,0.9842103231964504
19112,14261,85156,0.9842221700093792
14097,14173,90370,0.984176276700204
21214,14151,26545,0.9841772678250902
2008,14140,54864,0.9842298933390136
23775,14118,45473,0.9841338255153947
21070,14085,9461,0.9840869669477376
26493,14041,76647,0.9841647226192596
25062,14030,113927,0.9841960638682038
5381,14019,43575,0.9841532694803786
8017,13997,77871,0.9841859576749826
85,13975,11533,0.9841236095476796
315,13953,43493,0.9841760968971536
13000,13942,52439,0.9842240525788636
12014,13920,41755,0.984200629603914
2852,13898,43439,0.984172549414509
17609,13887,114193,0.9841638185569032
8649,13854,44139,0.9841690214893892
16193,13821,29203,0.984162106327151
8703,13810,51742,0.9841926671677668
22223,13777,56907,0.9841229736126796
19683,13722,49140,0.9841258794823331
16321,13711,48026,0.9842048754794605
14552,13700,30815,0.9841080505903654
16586,13656,87974,0.9840938354242716
5493,13645,59233,0.9842124473959992
14761,13634,62903,0.984066347007714
15768,13612,87453,0.9841963704797216
16367,13601,55499,0.9842170894691451
16432,13590,65906,0.9842289198789884
13058,13513,61901,0.984223205296418
26510,13502,79014,0.9840897012158829
69,13480,8506,0.9842267212346676
24650,13469,55605,0.9842099963965196
7867,13458,54654,0.9842297658996584
2964,13447,61956,0.9842246885138636
16073,13436,13843,0.9841753291065828
6103,13425,30182,0.9841948229117105
6010,13414,18174,0.9841862888911286
17915,13403,33847,0.984219177708084
1515,13392,102207,0.9842051883998572
2018,13359,56215,0.9840916443506056
3098,13337,81907,0.9842061795247432
26710,13326,104867,0.9842293343723368
11804,13304,13302,0.9842274215202332
9168,13260,116102,0.9841700479439977
22007,13249,22047,0.9842288801330508
13163,13227,76808,0.9842297324625996
1685,13216,6417,0.9841584490700124
17738,13205,8681,0.9841714037220882
22711,13161,8159,0.984229962736682
10392,13139,53786,0.9841627473092542
14735,13128,60195,0.984089254547252
5943,13117,9356,0.984217890696774
8907,13095,82182,0.9841735853324358
4799,13051,85564,0.9842156182385694
4937,13040,101332,0.9842264505837598
4827,13029,89345,0.9842232242230547
4950,13007,103720,0.9841929258318044
24297,12974,5455,0.9840290817214176
15014,12952,99147,0.984228972242684
3754,12941,50196,0.9841175069690526
20443,12908,36714,0.9842173071254696
504,12897,68803,0.984111378524022
26471,12864,72592,0.9842020749680858
22554,12820,106566,0.9842231377914129
3378,12809,1330,0.9841234530874812
26134,12798,20551,0.9842236393472912
14066,12787,86732,0.9842265521567112
14429,12765,12767,0.984229926145184
14315,12754,271,0.9842244569780056
4935,12743,101089,0.9841855198387822
15146,12732,117646,0.984224374331691
18641,12710,14668,0.9842292044094301
4625,12699,58498,0.9841633151083616
21643,12688,89066,0.9841386467607032
13500,12677,3762,0.9840981935978635
21299,12666,39471,0.9842174288868336
10070,12655,8006,0.9841579462523584
16919,12644,16029,0.9842000081793354
21774,12589,109218,0.9842138101138568
15881,12578,107377,0.9841768476537508
4741,12556,75670,0.9842280675494396
4164,12534,113253,0.984163080418064
17133,12523,46522,0.9842254613515374
9011,12479,96115,0.9842277192993204
19471,12457,15960,0.9842293810580413
5696,12446,92423,0.984193135286586
9552,12435,50415,0.9840380706121732
17239,12424,62925,0.9842290858025052
8160,12413,97381,0.9841755890323964
13821,12369,50309,0.9842079352857604
17256,12347,64938,0.9841945301797262
21285,12336,36821,0.9841838208576758
20307,12325,19983,0.9841554561378294
13159,12281,76455,0.9841151341996724
5345,12248,36567,0.9841429298586356
16584,12226,87728,0.9841966972796524
20487,12204,44000,0.9841093514812088
7893,12160,58119,0.9841621656306132
17910,12149,33471,0.9842024257417564
1904,12138,38300,0.9841550056838708
15181,12127,3514,0.9842137331455332
6828,12116,13275,0.98415987172222
6956,12105,32542,0.984160838242478
15079,12072,107950,0.9841719090632935
13071,12050,63623,0.9842203757642002
13359,12039,103177,0.9842004428610964
4603,12028,55953,0.984208917578216
2969,12006,62240,0.9840610040181148
13314,11995,96802,0.9842158945674684
7765,11984,37721,0.9841977376137944
22539,11973,104341,0.9842133647070016
18802,11962,37807,0.9841589733378548
3809,11951,58719,0.984218908318952
5667,11940,88137,0.9841713847954512
8921,11929,84215,0.9842266411119048
11702,11907,1155,0.9841359314191948
27066,11863,34509,0.9842034490419254
5009,11852,111333,0.9841872219743282
2449,11841,112959,0.9842294725367862
17684,11830,3874,0.9842229832238782
24394,11797,18290,0.9842266802269544
7411,11786,104370,0.9842185316788774
2596,11731,11300,0.984164561111958
27239,11709,59903,0.9841149960352228
13465,11698,355,0.9842252518967556
18174,11687,70600,0.9842238904406742
22556,11676,106684,0.9842107200249376
24815,11665,80346,0.9841466249690479
11811,11654,14027,0.9842292397391522
26091,11643,14626,0.9841778627523772
2873,11621,45888,0.9841023006780728
9573,11610,54173,0.98416032469973
20900,11599,104804,0.98411208701113
4119,11577,107352,0.9841589405316842
1630,11544,424,0.9842077037499024
2924,11500,53947,0.984174587182416
21404,11489,54480,0.984112062406502
21143,11478,16644,0.984143784711736
8674,11445,47742,0.9842258714286704
10324,11412,44417,0.9841061699135448
3358,11379,116497,0.9842277584143702
15243,11302,11658,0.9841758924894748
7363,11280,98291,0.9840555569320129
642,11247,92827,0.9841648633072606
17673,11236,3234,0.98417326610316
4021,11225,91503,0.9841996044110812
5466,11192,55148,0.984211599482666
27401,11170,82657,0.9841509799882006
7888,11137,56956,0.9841501219806608
21328,11115,44139,0.9841925226944382
4227,11082,3243,0.9841667629107184
15407,11071,35577,0.9841229464845
6947,11060,30781,0.9841588048907864
13313,11016,96689,0.9840947685074712
18890,10994,52766,0.9842027273061712
11172,10983,39896,0.9841638210804547
21178,10972,21765,0.9842039405035972
16837,10961,5193,0.9841762003627686
16744,10939,110631,0.9842247780999449
16539,10928,80898,0.9842246266868496
17662,10917,2211,0.9842300075297228
8236,10873,108374,0.9841673584688929
78,10862,10846,0.9841670909724248
16378,10851,57042,0.9841481018776148
22351,10807,77475,0.9842230336949099
24853,10763,87565,0.9842236992816412
22265,10752,63847,0.9842194830578259
22254,10741,61628,0.9841970745506148
17105,10730,43732,0.9842244815826334
16991,10719,26693,0.9842236059102324
8371,10697,8379,0.9842019330183088
24730,10631,67634,0.984207075385557
2137,10620,72661,0.9842253376975096
6048,10598,23028,0.9842139981184499
373,10587,50229,0.9842283382003476
20801,10576,89814,0.984226767289484
14081,10543,88461,0.9841971508880502
24740,10521,68935,0.9842174837740806
17180,10510,53118,0.984092474599078
21763,10499,107239,0.9842276896475894
1373,10477,83023,0.9842289129392215
7789,10466,42861,0.9842239465896968
16979,10444,25198,0.9842102052204136
17248,10411,64039,0.9842140176759748
22418,10400,88145,0.9842267729674752
20813,10389,91063,0.9841508292059932
20219,10345,8760,0.9842086374639898
10452,10334,62857,0.9841686429566512
943,10323,16560,0.9841467889999012
20370,10290,28022,0.9840993765126704
4803,10268,85960,0.9841706106960018
14275,10257,113508,0.9840750059440996
12986,10246,51248,0.9841702391030304
14349,10224,4230,0.9841007411231916
3135,10213,87499,0.9842177790296164
16175,10191,26548,0.9842062167471292
5866,10158,115372,0.984140552042152
11113,10125,32198,0.9842265042092312
3933,10092,76499,0.9842232582910012
18480,10081,113781,0.9842149810417936
24742,10070,69043,0.9842128864939756
7924,10037,62337,0.9842076211035876
18626,10015,12595,0.9842213593184316
2175,10004,77701,0.984215283237096
13717,9993,32652,0.9841810468435928
22020,9982,24331,0.9842115963282264
2979,9971,63296,0.9841414150967952
358,9960,48650,0.9842005961668554
12138,9949,59255,0.9842045284911171
8650,9938,44156,0.9842215119933024
17937,9905,38173,0.9842230469435558
3701,9894,42295,0.9842294725367862
9021,9850,98746,0.9842293633931801
15345,9828,26307,0.9842183152843288
6674,9817,112924,0.9842129010043972
4349,9806,16132,0.9842149886124484
716,9784,104570,0.9842147148071009
589,9773,83411,0.9841124201199396
140,9751,19091,0.9842224898695427
22982,9718,43668,0.9842153406478948
25356,9707,33345,0.9842280151857442
6857,9696,17543,0.9842281205440229
16921,9674,16179,0.9842129874360392
3536,9641,18711,0.9841740774249954
4185,9619,116215,0.9842211927640268
24929,9597,98624,0.9842301128880016
6171,9586,39232,0.984112798652678
25723,9575,87807,0.9841230057879624
6778,9564,7316,0.9841952329888436
8118,9553,92755,0.9842287817145391
10109,9531,12279,0.9842164358692838
12938,9476,45888,0.98403121096807
10278,9465,36847,0.984166949022648
1955,9443,47797,0.9841977174253816
4982,9399,107933,0.9841238682117176
14520,9377,25559,0.9842009854246878
23539,9366,8552,0.9841575670887324
1587,9355,112861,0.9842117679297344
13267,9344,92814,0.9842020263897178
24170,9333,108808,0.9842141589948638
11704,9300,1293,0.9842055763959138
21883,9289,5442,0.9841076430367841
1908,9278,39797,0.9842045284911171
17602,9245,113272,0.9842089541697141
1886,9234,35140,0.9841435493905504
15172,9223,2501,0.9841956537910708
23516,9212,6355,0.9840722552728688
23112,9190,62906,0.9841120554667352
16576,9157,87088,0.9842154990007568
7543,9124,7406,0.9841744887639042
23132,9102,66441,0.9840995563157212
7220,9080,75882,0.9842108872102302
12651,9069,7328,0.9840750570460192
11201,9058,45223,0.98420868541147
13478,9047,1910,0.9842241875888736
242,9025,32753,0.9841992895980208
3032,9014,72098,0.9841493239074712
4474,8992,33129,0.9841987905656944
5748,8981,99546,0.9841722718238344
4378,8970,20075,0.9842189726695174
6999,8959,40685,0.9842072337384191
18587,8937,7613,0.9841570409282264
27305,8926,69404,0.9841703179640175
21206,8915,24905,0.9842103976412222
1733,8904,12623,0.984224403983422
1054,8893,31600,0.984070412449322
11189,8827,42754,0.9841463763992166
20598,8816,58524,0.984223204034642
1239,8805,60528,0.9842273584314436
6912,8772,25572,0.9841144774453716
8370,8761,8206,0.9841614710230387
17194,8750,56289,0.9842229049937792
23350,8728,103182,0.9841748969483736
13823,8717,50431,0.9842290151430608
3047,8706,73972,0.9842093352260036
2657,8684,19231,0.984214463713718
4464,8673,32018,0.9842188231490858
19628,8662,39640,0.9841244050973178
1219,8651,55302,0.984207736556073
16022,8607,6412,0.9841504967280716
11947,8574,31486,0.9842284050744644
14164,8541,100000,0.9842064974922432
26732,8530,108456,0.9841901474015062
22154,8508,45727,0.984212089051674
2712,8486,26898,0.9841658115317696
1238,8475,60241,0.9841701987262049
16153,8464,24874,0.9842302131991773
20075,8453,106783,0.9840449132223036
13541,8431,9159,0.984116880497371
2109,8409,69505,0.9842101957570952
14236,8398,108796,0.9841995981022024
20175,8387,4340,0.9840946158326002
5253,8376,24672,0.984206193404277
5360,8354,39892,0.9842180540967396
25551,8343,62257,0.9842201417047904
693,8332,101254,0.9840893542275396
14476,8321,20066,0.9842002933406648
5772,8310,102785,0.984067039722625
9193,8277,916,0.9841652128191556
23345,8266,102329,0.9842254973121476
12277,8222,76719,0.9841709709329908
476,8200,65521,0.984189016219507
7801,8178,44110,0.9841702157601784
3407,8167,4044,0.9842052275149068
12428,8156,99791,0.9841202639491624
244,8145,33318,0.9840455870105774
13140,8134,73563,0.9840891290005604
22030,8123,25981,0.984044775057854
6982,8112,37396,0.9842216936890168
20089,8101,109009,0.98422939935379
3539,8090,18955,0.9841742181129964
16698,8046,104271,0.9842041707776794
3499,8035,14187,0.9842122272161232
12267,8013,75055,0.9842065536412662
26750,8002,110247,0.9842282467216024
9289,7980,14505,0.984093379292322
1774,7958,20378,0.9842109231708404
6976,7936,36893,0.9840931938112804
3018,7925,69623,0.9842007715536908
23850,7892,58391,0.9841651932616308
9293,7881,14767,0.9841765927750404
8646,7859,43684,0.9842191840169628
15607,7837,65393,0.984171490784618
18230,7826,79559,0.984222212909756
18546,7815,3450,0.984223205296418
21517,7804,71298,0.9841989785702876
26300,7782,46205,0.9842192843281384
19904,7771,80945,0.9840673589519008
16186,7749,28241,0.9841743272566026
22303,7738,69519,0.984229141951528
21665,7727,92638,0.984224374331691
3012,7716,69255,0.9840476626317584
18401,7705,103886,0.9841220159248522
18549,7683,4089,0.9842249515941168
15538,7672,55259,0.9841063352061736
4206,7661,900,0.9841718510216072
25342,7650,31877,0.9842263269297321
17066,7639,38994,0.9841913940359908
10272,7606,35409,0.9841510506476452
4426,7595,26299,0.9840689008419208
19477,7584,17003,0.9841072891086738
14050,7562,85482,0.9841116674706786
19432,7540,11361,0.9842253143546574
6241,7529,49318,0.9840408818486421
1604,7518,114900,0.9842228059443792
3911,7507,73867,0.9842011652277384
192,7496,27098,0.984169959619692
16555,7485,82698,0.984046036833648
12009,7463,41122,0.9842204823842547
100,7452,13334,0.9841750931545096
2033,7441,58063,0.9842073807352991
17454,7419,92312,0.9841466142439538
26940,7408,16380,0.9840869991230204
25755,7397,91859,0.9841577058840698
15455,7375,43439,0.9841703804219194
26496,7364,77458,0.9842280889996282
9642,7353,65185,0.9841801005117476
18697,7331,22892,0.9841172987760468
20800,7320,89745,0.9842094513093768
7242,7309,79067,0.9842280915231798
3428,7287,5969,0.9842264480602082
7671,7276,22890,0.9842174288868336
2587,7221,10006,0.9842115811869168
7702,7210,27435,0.9842095352174672
3863,7199,67425,0.98414058863365
1309,7177,72178,0.9840371835837902
22314,7166,70868,0.9842236917109864
24629,7155,52409,0.9842084563991632
26594,7133,90788,0.9842280877378524
26359,7122,53169,0.9842294271128575
27282,7111,66105,0.9841445014003868
22033,7089,26960,0.9841745594233486
15797,7067,92708,0.9840898740791668
20838,7056,95199,0.9840633458739884
9538,7023,48827,0.9841151953957984
14004,7012,79369,0.98421533307724
19090,7001,82356,0.984194617873144
15806,6990,94298,0.9842301154115533
19227,6979,103593,0.984192946651105
1207,6968,53490,0.9842121161798536
19997,6957,94294,0.9841980240368996
13051,6946,61277,0.9841718806733384
9383,6935,26639,0.984211243031004
20400,6924,31102,0.9842244746428666
13466,6880,552,0.9842104462195904
22631,6858,117148,0.9842251238265124
4992,6847,109375,0.9842133072962028
18940,6825,57909,0.9842162983357222
8799,6792,67313,0.9841983994151984
4619,6770,57890,0.984088746051607
3375,6759,960,0.9841542984585384
7449,6748,111937,0.9842208949849394
25533,6726,59662,0.9842232078199696
7593,6715,12809,0.9842275760877679
21727,6682,103128,0.9840546699036296
22114,6671,41397,0.9841472066476891
17427,6660,89152,0.98421727999729
13089,6638,65730,0.9842256291677179
6822,6627,12477,0.9842031285508736
14543,6616,28505,0.984226044922842
8311,6583,117246,0.9841726604507788
17077,6572,40779,0.984202195467674
24172,6561,108986,0.9842120922061134
10746,6539,105157,0.9841462981691174
26152,6506,22917,0.984229828988448
24704,6495,64039,0.9842014762554716
2281,6484,93531,0.9842283243208138
5246,6473,23212,0.9841441184514336
17371,6462,79052,0.9842227239289526
8626,6451,40692,0.9842140006420016
20878,6429,101412,0.9842056129874118
18905,6407,54450,0.9840907156836212
2016,6396,56132,0.984211665725895
26276,6374,40692,0.9842130423232862
18774,6363,32718,0.9842278675579764
13249,6352,90260,0.9842299557969152
18298,6341,90735,0.9842080835444162
15925,6330,111838,0.9842278233958236
4026,6308,92638,0.9842244266953863
801,6297,83,0.9841797093612514
14683,6286,51783,0.9842259862502676
10100,6275,11465,0.984224379378794
4472,6253,32851,0.984229957058691
3486,6220,12273,0.9841673673013236
4676,6176,65927,0.9842285779377484
25409,6165,40445,0.984223571211398
6826,6132,13031,0.9842085787914152
7223,6121,76994,0.9842218268063632
9276,6110,13302,0.9842280833216372
11482,6088,91123,0.9841755814617416
21294,6077,38803,0.9840999506206568
25996,6066,4541,0.98416678940801
4383,6055,20730,0.9842101396080724
15694,6022,79584,0.9842038717368162
8110,6011,92131,0.9842069239724616
8502,5989,23495,0.984172273716498
5568,5967,71354,0.9841164401376191
21465,5934,62315,0.9842249351910314
7521,5923,3750,0.9842293368958884
27331,5912,72661,0.9842274335071032
3705,5890,42588,0.9842292145036364
22639,5857,352,0.9842198735774342
5474,5835,55637,0.9841584408684698
23922,5791,71741,0.9841822568865792
24583,5780,46078,0.9841007915942231
7064,5769,50276,0.9841733235139586
5087,5758,2577,0.9841656922939572
1769,5736,19446,0.9842261515428966
21641,5725,88580,0.9841639870039718
22954,5714,39475,0.9841721008532144
22512,5703,99495,0.9842204439000932
11000,5681,18610,0.9841983338028568
26713,5659,105331,0.984112749443422
17678,5648,3443,0.9842293331105608
4702,5626,70305,0.9841931188835008
23950,5615,75118,0.9842187032803854
20100,5582,110731,0.9841651453141506
13938,5571,69039,0.9842137142188964
14587,5560,36868,0.9842079712463706
18297,5527,90439,0.9842211246281338
23320,5494,96563,0.9842046029358889
10656,5472,92307,0.9841135803227822
11740,5461,4363,0.9841038892537972
20390,5450,30734,0.9841739032999358
26376,5439,56917,0.9841551476336478
23371,5417,106329,0.9842206173942648
22620,5395,115762,0.9842168610877264
21413,5384,55436,0.9842115881266836
23109,5373,62303,0.9842116108386479
2959,5362,61271,0.9842183726951274
14160,5340,99210,0.9840575839748256
18829,5318,41570,0.9842255509376188
20456,5285,39381,0.9842048559219356
15071,5263,106820,0.9842009387389834
26680,5219,100997,0.9842265149343252
8778,5197,64035,0.9842157810076468
17124,5186,45442,0.9842250361330948
27188,5164,52725,0.9842263357621626
13468,5142,681,0.9841006483826706
8730,5131,55965,0.9842271540237648
27363,5120,77726,0.984174556899797
21583,5109,81063,0.9841434484484868
25540,5087,60309,0.9842262373436508
488,5010,66905,0.9841491914210128
5371,4999,41695,0.9841230865416132
1561,4988,110189,0.9841996031493055
16486,4977,73361,0.9842105231879136
9465,4966,40201,0.9842104897508552
21037,4955,4834,0.9841203055877636
5016,4911,112878,0.9842241314398508
7228,4889,78160,0.9842220526642302
3157,4878,89923,0.9841734673563992
3566,4867,21999,0.9842241364869538
25449,4856,45787,0.9840582621793148
13760,4845,39282,0.9841747556294846
16376,4834,56981,0.9842150662116596
1427,4823,90958,0.9841992851818055
13214,4812,85492,0.9841546896090346
13132,4790,72486,0.9842289867531056
25946,4779,117009,0.9841507225859386
14708,4768,56466,0.9842086784717029
24602,4757,48734,0.9841736774420689
9313,4735,17306,0.984216813771134
26484,4702,75239,0.9842203416962536
5546,4691,67813,0.9842195638114768
23053,4669,54064,0.9841722346014484
17595,4636,112782,0.9842027569579024
1304,4625,71750,0.9841959534628216
17247,4614,63873,0.9841107842276228
9056,4603,105026,0.98417141823251
22795,4581,17920,0.9841641863645472
9663,4570,67868,0.9841396505033474
19030,4548,72305,0.9842028345571135
1295,4515,70282,0.9841727853665824
13761,4493,39294,0.9842041335552936
226,4482,31044,0.9841737897401144
13469,4471,702,0.984142022010952
8532,4427,28264,0.984200849152902
21233,4416,29210,0.9841687861682038
22107,4405,40449,0.9842067189338952
6627,4394,106906,0.9842264985312399
26568,4350,87469,0.9841506872562163
19482,4339,17948,0.9841055964364464
16524,4328,79533,0.9841690618662148
21941,4306,13229,0.9842085611265542
11452,4273,87850,0.9842173241594429
9499,4262,44209,0.9842265174578768
5877,4251,117180,0.9842162686839911
23971,4240,79771,0.9840596305751632
25469,4218,49187,0.9841564762835588
15337,4185,25042,0.9842171613903652
19936,4174,85342,0.9840325730550392
10453,4163,62977,0.9842274852399108
13740,4152,35966,0.9841255173526802
9919,4141,107270,0.984197745815337
15855,4119,103152,0.9842280858451888
9098,4108,110171,0.984228873193284
24807,4086,79651,0.9842120499366244
13686,4075,28453,0.9842088267303588
17136,4053,47164,0.984103811654586
7312,4031,91882,0.9841733127888644
18569,4020,5550,0.984222041308248
22127,4009,42840,0.9842027941802884
25666,3998,79705,0.9842216924272412
10010,3987,1650,0.9841549495348482
7638,3965,17828,0.9842085642809936
2341,3943,100477,0.9842156642933858
